"setting.idx","method","Dose 1","Dose 2","Dose 3","Dose 4","Dose 5","early.stop"
336,"MTD.titeet",0,1.8,18.4,59.4,20.3,0.4
336,"OBD.titeet",11.5,15.1,16.6,42.4,13.9,
336,"MTD.tite12",0,0.7,8,33.4,57.6,0.3
336,"OBD.tite12",10.9,14.1,15.4,42.6,16.6,
336,"MTD.bfet",,,,,,1.3
336,"OBD.bfet",10.8,13.2,18.9,47.7,8.1,
344,"MTD.ours0",0,0.12,2.56,26.76,70.56,0
344,"OBD.ours0",1.6,5.1,9.74,60.84,22.16,
344,"MTD.bf",0,0.28,2.64,26.6,70.48,0
344,"OBD.bf",1.96,4.96,9.6,59.3,24,
344,"MTD.ours1",0.04,0.3,2.94,26.82,69.9,0
344,"OBD.ours1",2.56,6,10.52,56.78,23.58,
344,"MTD.ours2",0,0.38,2.54,26.84,70.24,0
344,"OBD.ours2",2.02,5.94,10.06,58.48,23,
344,"MTD.ours3",0,0.34,2.6,26.64,70.42,0
344,"OBD.ours3",1.86,5.66,10.02,55.98,25.92,
344,"MTD.titeet",0,0.5,4,43.2,52.3,0.2
344,"OBD.titeet",9.3,13.4,14.1,44.2,18.8,
344,"MTD.tite12",0,0.1,1.7,12.4,85.8,0.02
344,"OBD.tite12",7,10,11.9,49,22.1,
344,"MTD.bfet",,,,,,0.3
344,"OBD.bfet",5.2,7.7,13,55.7,18,
297,"MTD.ours0",2.74,35.38,45.8,13.68,2.38,0.02
297,"OBD.ours0",55.22,30.6,11.92,1.92,0.2,
297,"MTD.bf",2.32,35.52,46.36,13.6,2.2,0
297,"OBD.bf",50.78,31.96,13.6,3.14,0.48,
297,"MTD.ours1",2.58,35.64,45.32,13.6,2.86,0
297,"OBD.ours1",56.44,29.42,11.48,2.26,0.32,
297,"MTD.ours2",2.38,35.3,45.68,14.2,2.44,0
297,"OBD.ours2",57.24,29.32,11.06,1.98,0.28,
297,"MTD.ours3",2.54,34.08,46.04,14.44,2.9,0
297,"OBD.ours3",54.74,28.76,12.42,3.4,0.58,
297,"MTD.titeet",12.1,42.8,33.6,9.9,1.5,0.1
297,"OBD.titeet",52.9,27.5,13.7,5,0.8,
297,"MTD.tite12",0.8,11.9,39.5,26.2,21.5,0.04
297,"OBD.tite12",45.3,27.4,17.2,7.2,2.9,
297,"MTD.bfet",,,,,,0
297,"OBD.bfet",56.1,30.3,10.6,2.6,0.4,
357,"MTD.ours0",2.56,34.28,47.28,13.22,2.64,0.02
357,"OBD.ours0",55.5,29.72,12.28,2.14,0.22,
357,"MTD.bf",2.32,35.54,46.28,13.64,2.22,0
357,"OBD.bf",50.76,31.92,13.66,3.14,0.48,
357,"MTD.ours1",2.58,34.68,45.62,13.96,3.16,0
357,"OBD.ours1",55.12,30.14,12.08,2.32,0.24,
357,"MTD.ours2",2.48,35.38,45.96,13.66,2.52,0
357,"OBD.ours2",57.7,28.82,11.36,1.84,0.18,
357,"MTD.ours3",2.46,34.24,46.42,14.06,2.82,0
357,"OBD.ours3",54.88,28.88,12.2,3.44,0.48,
357,"MTD.titeet",13.5,41.7,33.2,10,1.6,0.2
357,"OBD.titeet",52.9,27.8,13.9,4.2,1,
357,"MTD.tite12",0.7,12,39,25.2,23,0.12
357,"OBD.tite12",44.7,27.4,16.5,8,3.3,
357,"MTD.bfet",,,,,,0.1
357,"OBD.bfet",57.7,30.2,9.6,2.2,0.3,
304,"MTD.ours0",0.04,0.5,2.94,26.98,69.54,0
304,"OBD.ours0",2.02,5.74,11.04,59.7,21.06,
304,"MTD.bf",0,0.28,2.56,27.08,70.08,0
304,"OBD.bf",2.08,4.76,9.74,59.72,23.52,
304,"MTD.ours1",0,0.28,3.02,26.82,69.88,0
304,"OBD.ours1",1.86,5.98,10.7,58.8,22.18,
304,"MTD.ours2",0,0.48,3.08,26.58,69.86,0
304,"OBD.ours2",1.9,6.64,10.16,57.14,23.6,
304,"MTD.ours3",0,0.26,2.48,26.56,70.7,0
304,"OBD.ours3",1.62,5.54,10.2,57.16,25.02,
304,"MTD.titeet",0,0.3,3,40.6,56.1,0.1
304,"OBD.titeet",8.2,13.3,14.1,44.5,19.9,
304,"MTD.tite12",0,0.1,1.5,11.6,86.7,0.02
304,"OBD.tite12",7,10,11.7,47.1,24.2,
304,"MTD.bfet",,,,,,0.2
304,"OBD.bfet",4.4,7.2,13.3,56.7,18.1,
313,"MTD.ours0",0.06,2.26,24.18,55.24,18.26,0
313,"OBD.ours0",2.18,4.94,65.22,22.1,4.32,
313,"MTD.bf",0.14,2.48,22.9,56.34,18.14,0
313,"OBD.bf",2.3,5.38,63.38,23.04,5.06,
313,"MTD.ours1",0.06,2.38,22.64,56.96,17.96,0
313,"OBD.ours1",2.04,5.9,64.06,23.4,3.62,
313,"MTD.ours2",0.12,2.66,23.38,55.34,18.5,0
313,"OBD.ours2",2.34,6.98,62.8,22.56,4.36,
313,"MTD.ours3",0.12,1.96,22.76,55.92,19.24,0
313,"OBD.ours3",2.06,6.2,60.38,24.44,6.02,
313,"MTD.titeet",0,2.1,35.2,50.8,11.8,0.7
313,"OBD.titeet",7.6,10.6,50.9,23,7.2,
313,"MTD.tite12",0,0.7,8.3,32.3,58.6,0.1
313,"OBD.tite12",6.3,8.7,49.9,24.6,10.4,
313,"MTD.bfet",,,,,,1.3
313,"OBD.bfet",5.4,6.9,59.2,22.8,4.4,
327,"MTD.ours0",2.54,34.94,46.78,13.24,2.48,0.02
327,"OBD.ours0",55.8,29.58,12.28,1.98,0.24,
327,"MTD.bf",2.32,35.52,46.36,13.6,2.2,0
327,"OBD.bf",50.78,31.96,13.6,3.14,0.48,
327,"MTD.ours1",2.9,34.66,45.06,14.5,2.84,0.04
327,"OBD.ours1",56.6,29.26,11.26,2.42,0.28,
327,"MTD.ours2",2.28,34.88,46.46,14.06,2.32,0
327,"OBD.ours2",57.36,29.08,11.14,2.08,0.22,
327,"MTD.ours3",2.46,33.74,46.84,14.1,2.86,0
327,"OBD.ours3",54.68,28.88,12.42,3.36,0.56,
327,"MTD.titeet",13.4,42.8,32.6,10,1.2,0.2
327,"OBD.titeet",52.9,28,13.8,4.3,0.7,
327,"MTD.tite12",0.9,12.5,37.9,25.8,22.7,0.2
327,"OBD.tite12",44.8,27.2,17.1,7.9,2.7,
327,"MTD.bfet",,,,,,0.1
327,"OBD.bfet",57,30.2,10.1,2.4,0.3,
334,"MTD.ours0",0,0.3,2.46,25.92,71.32,0
334,"OBD.ours0",1.58,5.16,10.4,61.2,21.26,
334,"MTD.bf",0,0.26,2.66,27.32,69.76,0
334,"OBD.bf",2.08,5.04,9.96,59.58,23.14,
334,"MTD.ours1",0.02,0.28,2.52,26.44,70.74,0
334,"OBD.ours1",1.72,6.2,10.56,58.86,22.3,
334,"MTD.ours2",0,0.42,2.54,26.74,70.3,0
334,"OBD.ours2",2.02,5.96,9.96,58.66,23.02,
334,"MTD.ours3",0,0.3,2.28,26.26,71.16,0
334,"OBD.ours3",1.32,5.6,10.12,57.06,25.28,
334,"MTD.titeet",0,0.3,3.3,40.1,56.3,0.1
334,"OBD.titeet",9,13.2,13.5,44.2,20,
334,"MTD.tite12",0,0.1,1.7,11.5,86.6,0.04
334,"OBD.tite12",6.3,10,12.8,49.7,21.1,
334,"MTD.bfet",,,,,,0.2
334,"OBD.bfet",5.4,8.8,14.4,54.8,16.4,
273,"MTD.ours0",0.16,2.44,23.06,55.22,19.12,0
273,"OBD.ours0",2.62,5.26,63.6,23.64,4.06,
273,"MTD.bf",0.14,2.64,21.68,56.56,18.98,0
273,"OBD.bf",2.58,5.28,62.04,23.9,5.38,
273,"MTD.ours1",0.1,2.3,23.44,54.5,19.66,0
273,"OBD.ours1",1.96,6.34,63.88,22.94,3.82,
273,"MTD.ours2",0.1,2.4,23.04,54.08,20.38,0
273,"OBD.ours2",2.32,6.08,62.46,23.46,4.66,
273,"MTD.ours3",0.16,2.22,22.24,55.4,19.98,0
273,"OBD.ours3",2.4,6.26,59.42,25.16,5.76,
273,"MTD.titeet",0.1,1.5,34.3,49.6,14.4,0.4
273,"OBD.titeet",8.2,10.5,50.8,22.1,7.9,
273,"MTD.tite12",0,0.5,9,32.4,58,0.12
273,"OBD.tite12",6.1,8.5,49.1,25.7,10.4,
273,"MTD.bfet",,,,,,1
273,"OBD.bfet",5.1,6.8,56.8,25.3,5,
354,"MTD.ours0",0,0.38,2.66,27.06,69.9,0
354,"OBD.ours0",1.72,5.02,10.36,60.46,21.98,
354,"MTD.bf",0,0.34,2.5,26.58,70.58,0
354,"OBD.bf",2.1,4.74,9.12,60.1,23.74,
354,"MTD.ours1",0,0.28,3.1,26.28,70.34,0
354,"OBD.ours1",1.94,5.76,10.26,57.98,23.44,
354,"MTD.ours2",0.02,0.32,2.78,26.42,70.46,0
354,"OBD.ours2",2.24,5.76,10.54,58.58,22.44,
354,"MTD.ours3",0,0.3,2.16,25.7,71.84,0
354,"OBD.ours3",1.84,5.42,9.78,55.98,26.56,
354,"MTD.titeet",0,0.3,4.2,44.6,50.8,0.2
354,"OBD.titeet",9.2,12.8,15.4,43.9,18.5,
354,"MTD.tite12",0,0.1,1.7,13.1,85.1,0.02
354,"OBD.tite12",6.7,10.2,11,50.1,22,
354,"MTD.bfet",,,,,,0.3
354,"OBD.bfet",4.4,7.5,12.6,56.2,18.9,
288,"MTD.ours0",4.64,16.82,35.44,31.42,11.54,0.14
288,"OBD.ours0",44.12,29.94,17.6,7.1,1.08,
288,"MTD.bf",4.02,16.18,34.94,33.32,11.44,0.1
288,"OBD.bf",41,29.86,18.86,8.26,1.88,
288,"MTD.ours1",4.5,16.3,34.86,31.82,12.4,0.12
288,"OBD.ours1",45.5,29.5,16.76,6.78,1.3,
288,"MTD.ours2",5.2,15.5,34.2,33.12,11.82,0.16
288,"OBD.ours2",43.88,30.34,17.54,6.86,1.14,
288,"MTD.ours3",4.02,15.94,35.18,31.64,13.12,0.1
288,"OBD.ours3",43.24,28.16,17.14,8.66,2.58,
288,"MTD.titeet",18.1,31.3,31.6,15.1,3.9,0.1
288,"OBD.titeet",47,27.9,15.9,7.2,2,
288,"MTD.tite12",0.8,6.2,28,27.1,37.8,0.04
288,"OBD.tite12",34.4,26.8,20.1,13.5,5.2,
288,"MTD.bfet",,,,,,0.1
288,"OBD.bfet",51,27.1,15,5.3,1.4,
324,"MTD.ours0",0,0.4,2.58,27.22,69.8,0
324,"OBD.ours0",2.12,4.66,10.34,61.46,20.84,
324,"MTD.bf",0,0.34,2.5,26.62,70.54,0
324,"OBD.bf",2.1,4.74,9.14,60.08,23.74,
324,"MTD.ours1",0.06,0.28,2.8,25.44,71.42,0
324,"OBD.ours1",2.2,6.1,10.22,57.36,23.58,
324,"MTD.ours2",0.02,0.42,2.54,26.1,70.92,0
324,"OBD.ours2",2,5.94,9.78,57.88,23.82,
324,"MTD.ours3",0,0.28,2.14,26.12,71.46,0
324,"OBD.ours3",1.86,5.72,9.72,55.68,26.6,
324,"MTD.titeet",0,0.4,4,44.7,50.9,0.2
324,"OBD.titeet",9.1,14,14.6,44,18.1,
324,"MTD.tite12",0,0.2,1.6,12.9,85.3,0.02
324,"OBD.tite12",6.9,10.3,11.6,49,22.2,
324,"MTD.bfet",,,,,,0.3
324,"OBD.bfet",4.4,6.9,12,55.3,21.1,
283,"MTD.ours0",0.1,2.02,24.08,56.46,17.34,0
283,"OBD.ours0",1.78,5.58,66.08,21.9,3.84,
283,"MTD.bf",0.14,2.5,22.86,56.38,18.12,0
283,"OBD.bf",2.3,5.4,63.4,23,5.06,
283,"MTD.ours1",0.08,2.34,23.32,55.6,18.66,0
283,"OBD.ours1",2.1,6.12,62.68,24.26,3.88,
283,"MTD.ours2",0.12,2.3,22.78,56.32,18.48,0
283,"OBD.ours2",2.38,6.18,62.4,23.78,4.32,
283,"MTD.ours3",0.12,2.02,22.76,55.94,19.16,0
283,"OBD.ours3",2.08,6.3,60.18,24.74,5.82,
283,"MTD.titeet",0,2.1,35.4,49.5,13,0.7
283,"OBD.titeet",8.7,11.3,48.7,23,7.5,
283,"MTD.tite12",0,0.5,9,33.3,57.1,0.08
283,"OBD.tite12",7.1,8.6,50,23.5,10.6,
283,"MTD.bfet",,,,,,1.3
283,"OBD.bfet",5.1,6.7,59,22.8,5.2,
318,"MTD.ours0",5.1,16.68,36.2,30.72,11.14,0.16
318,"OBD.ours0",44.46,30.22,17.44,6.66,1.02,
318,"MTD.bf",4.02,16.16,34.9,33.36,11.46,0.1
318,"OBD.bf",41,29.86,18.88,8.24,1.88,
318,"MTD.ours1",4.7,17.08,34.36,31.1,12.64,0.12
318,"OBD.ours1",45.18,29.44,16.44,7.6,1.18,
318,"MTD.ours2",4.54,15.9,34.7,32.32,12.42,0.12
318,"OBD.ours2",44.96,29.98,17.02,6.5,1.36,
318,"MTD.ours3",4.04,15.82,34.5,32.2,13.34,0.1
318,"OBD.ours3",43,28.18,16.96,9.02,2.62,
318,"MTD.titeet",16.4,31.4,31.4,17.1,3.6,0.1
318,"OBD.titeet",45.5,28.4,16.7,7.9,1.5,
318,"MTD.tite12",0.7,5.5,27.9,29.1,36.7,0.02
318,"OBD.tite12",35.5,26,19.2,14.1,5.2,
318,"MTD.bfet",,,,,,0.2
318,"OBD.bfet",52.3,26.5,14.9,5.1,1,
348,"MTD.ours0",5.28,16.16,35.76,31.78,10.86,0.16
348,"OBD.ours0",45.36,29.18,17.78,6.3,1.16,
348,"MTD.bf",4.16,15.68,35.44,32.38,12.24,0.1
348,"OBD.bf",40.76,30.08,18.52,8.36,2.14,
348,"MTD.ours1",5.56,15.7,34.68,31.66,12.2,0.2
348,"OBD.ours1",45.32,28.74,17.26,7.14,1.26,
348,"MTD.ours2",5.02,16,34.68,31.4,12.72,0.18
348,"OBD.ours2",44.06,29.92,16.92,7.4,1.46,
348,"MTD.ours3",3.96,16.16,34.78,31.86,13.14,0.1
348,"OBD.ours3",43.14,28.44,17.32,8.52,2.42,
348,"MTD.titeet",17.2,32.4,30.3,16.3,3.8,0.1
348,"OBD.titeet",47.2,27.5,15.8,7.3,2,
348,"MTD.tite12",0.9,6,27.4,28.2,37.6,0.02
348,"OBD.tite12",35.4,26.9,19.2,13.3,5.1,
348,"MTD.bfet",,,,,,0.4
348,"OBD.bfet",53.3,26.5,14,4.8,1,
279,"MTD.ours0",0.08,6.44,40,38.04,15.44,0
279,"OBD.ours0",7.3,52.7,26.84,11.1,1.92,
279,"MTD.bf",0.14,6.2,41.2,37.5,14.96,0
279,"OBD.bf",6.24,51.14,28.04,11.32,3.22,
279,"MTD.ours1",0.12,5.76,40.48,38.3,15.34,0
279,"OBD.ours1",8.02,51.7,27.02,11.1,2.1,
279,"MTD.ours2",0.14,6.3,39.62,36.96,16.98,0
279,"OBD.ours2",8.04,51.64,26.06,11.44,2.68,
279,"MTD.ours3",0.16,6.2,40.4,37.64,15.6,0
279,"OBD.ours3",7.8,49.62,27.44,11.72,3.34,
279,"MTD.titeet",0,17.2,44.9,28.3,9.6,0.1
279,"OBD.titeet",16.7,41.9,24.8,12.5,4,
279,"MTD.tite12",0,2,17.2,35.2,45.6,0.02
279,"OBD.tite12",12.7,39,25.4,16.1,6.8,
279,"MTD.bfet",,,,,,0.1
279,"OBD.bfet",8.2,49.8,28.5,11.2,2.2,
343,"MTD.ours0",0.16,2.78,23.06,56.08,17.9,0.02
343,"OBD.ours0",2.18,5.46,63.98,23.7,3.56,
343,"MTD.bf",0.14,2.42,23.08,57.18,17.18,0
343,"OBD.bf",2.4,5.3,63.78,23.1,4.58,
343,"MTD.ours1",0.14,2.18,22.8,56.16,18.72,0
343,"OBD.ours1",2.5,6.3,62.82,23.36,4.14,
343,"MTD.ours2",0.14,2.3,23.18,55.4,18.98,0
343,"OBD.ours2",2.32,6.2,62.6,23.44,4.5,
343,"MTD.ours3",0.16,2.14,21.84,56.88,18.98,0
343,"OBD.ours3",2.26,6.48,59.46,25,5.76,
343,"MTD.titeet",0.1,2,34.5,50.7,12.7,0.8
343,"OBD.titeet",8.8,11.2,49.6,23,6.7,
343,"MTD.tite12",0,0.6,9.3,32.2,57.8,0.2
343,"OBD.tite12",6.2,9,48.8,25.7,10.1,
343,"MTD.bfet",,,,,,1.5
343,"OBD.bfet",5.8,7.9,59.2,21.6,4,
289,"MTD.ours0",0.16,6.12,41.94,37.68,14.1,0
289,"OBD.ours0",6.82,52.06,29.14,10.24,1.7,
289,"MTD.bf",0.14,6.08,42.16,37.62,14,0
289,"OBD.bf",5.9,52.04,27.82,11.62,2.6,
289,"MTD.ours1",0.1,5.56,41.82,38.68,13.84,0
289,"OBD.ours1",8.34,51.9,27.2,10.24,2.16,
289,"MTD.ours2",0.12,5.64,42.18,36.8,15.26,0
289,"OBD.ours2",7.48,52.82,26.92,10.72,1.92,
289,"MTD.ours3",0.12,5.82,41.5,37.06,15.5,0
289,"OBD.ours3",8.1,49.74,26.8,11.64,3.6,
289,"MTD.titeet",0.1,19.6,45.7,27.1,7.4,0.2
289,"OBD.titeet",16,45.2,24.2,11.3,3.1,
289,"MTD.tite12",0,2,17.6,34.4,45.9,0.04
289,"OBD.tite12",11.7,40.2,25.2,16.3,6.6,
289,"MTD.bfet",,,,,,0.2
289,"OBD.bfet",9.3,50,28.2,10.4,1.9,
333,"MTD.ours0",0.12,2.46,24.24,54.18,19,0
333,"OBD.ours0",2.6,5.86,64.34,22.3,3.88,
333,"MTD.bf",0.14,2.54,22.96,55.52,18.84,0
333,"OBD.bf",2.76,5.48,61.96,23.82,5.12,
333,"MTD.ours1",0.14,2.18,23.22,54.94,19.52,0
333,"OBD.ours1",2.6,6.46,62.46,23.26,4.24,
333,"MTD.ours2",0.18,2.42,23.48,54.74,19.18,0
333,"OBD.ours2",2.44,6.34,63.42,22.62,4.2,
333,"MTD.ours3",0.14,2.12,22.24,55.94,19.56,0
333,"OBD.ours3",2.2,6.02,60.26,25.16,5.42,
333,"MTD.titeet",0.1,1.9,34.3,50.1,13.6,0.4
333,"OBD.titeet",8.2,11.5,50.3,22,7.6,
333,"MTD.tite12",0,0.6,9.3,30.6,59.3,0.16
333,"OBD.tite12",6.6,8.7,47.7,26.1,10.7,
333,"MTD.bfet",,,,,,1.2
333,"OBD.bfet",6.4,8.8,56.2,23,4.3,
353,"MTD.ours0",0.14,1.86,23.36,56.64,18,0
353,"OBD.ours0",1.6,5.46,65.1,22.76,4.02,
353,"MTD.bf",0.14,2.22,23.22,56.58,17.84,0
353,"OBD.bf",2.32,4.7,64.04,23.22,4.88,
353,"MTD.ours1",0.22,2.2,23.28,55.72,18.54,0.04
353,"OBD.ours1",2.54,6.52,62.78,22.94,4.26,
353,"MTD.ours2",0.12,2.22,23.16,56.48,18.02,0
353,"OBD.ours2",2.54,5.72,63.72,22.68,4.3,
353,"MTD.ours3",0.12,2.24,21.78,57.4,18.46,0
353,"OBD.ours3",2.22,6.4,60.16,24.18,6.02,
353,"MTD.titeet",0,2.7,37.2,49.1,11,1
353,"OBD.titeet",8.8,11.6,50.4,22.1,6,
353,"MTD.tite12",0,0.5,10,31.8,57.6,0.18
353,"OBD.tite12",7,9.5,50.2,23.6,9.6,
353,"MTD.bfet",,,,,,1.2
353,"OBD.bfet",5,7.3,59.2,22.9,4.4,
290,"MTD.ours0",1.24,6.5,24.22,32.2,35.76,0.08
290,"OBD.ours0",5.02,46.56,26.8,15.36,5.78,
290,"MTD.bf",0.8,6.92,23.3,33.64,35.34,0
290,"OBD.bf",4.22,44.84,26.1,17.14,7.58,
290,"MTD.ours1",1.34,6.58,23.2,33.38,35.5,0
290,"OBD.ours1",5.62,45.8,25.82,16.24,6.2,
290,"MTD.ours2",1.28,6.42,23.92,32.7,35.68,0
290,"OBD.ours2",5.74,45.04,26.52,16.58,5.94,
290,"MTD.ours3",0.86,6.32,23.64,32.38,36.8,0
290,"OBD.ours3",5,44.16,25.8,16.24,8.56,
290,"MTD.titeet",0.3,24.1,35,26.9,13.6,0.4
290,"OBD.titeet",12.4,42.8,24.6,14.3,5.6,
290,"MTD.tite12",0.1,2.2,9.1,25.7,62.8,0.1
290,"OBD.tite12",7.7,34.9,23.8,21.5,12,
290,"MTD.bfet",,,,,,1
290,"OBD.bfet",8.7,47.4,25.5,12.6,4.9,
323,"MTD.ours0",0.1,2.4,22.42,56.76,18.32,0
323,"OBD.ours0",2.04,5.5,63.04,24.1,4.18,
323,"MTD.bf",0.14,2.22,23.22,56.62,17.8,0
323,"OBD.bf",2.32,4.7,64.04,23.26,4.84,
323,"MTD.ours1",0.2,2.1,23.3,56.42,17.96,0.02
323,"OBD.ours1",2.44,6.1,63.12,23.54,3.84,
323,"MTD.ours2",0.08,2.76,23.76,55.3,18.08,0.02
323,"OBD.ours2",2.88,6.72,62.8,22.08,4.42,
323,"MTD.ours3",0.12,2.3,21.76,57.7,18.12,0
323,"OBD.ours3",2.28,6.54,60.2,24.12,5.84,
323,"MTD.titeet",0.1,2.2,37.2,49.1,11.5,0.9
323,"OBD.titeet",8.5,10.8,51.9,21.7,6.2,
323,"MTD.tite12",0,0.7,9.2,31.9,58.1,0.08
323,"OBD.tite12",6.8,8.8,49.1,24.4,10.8,
323,"MTD.bfet",,,,,,1.2
323,"OBD.bfet",4.9,7,58.9,23.2,4.9,
349,"MTD.ours0",0.16,5.92,42.56,37.3,14.06,0
349,"OBD.ours0",7.78,51.82,27.62,10.98,1.74,
349,"MTD.bf",0.16,5.8,42.78,37.76,13.5,0
349,"OBD.bf",5.9,51.82,27.78,11.74,2.74,
349,"MTD.ours1",0.12,5.82,41.38,38,14.68,0
349,"OBD.ours1",7.68,51.48,28.32,10.38,1.98,
349,"MTD.ours2",0.12,5.36,41.86,37.46,15.18,0.02
349,"OBD.ours2",7.26,51.12,28.76,10.7,2.02,
349,"MTD.ours3",0.16,5.74,41.08,38.12,14.9,0
349,"OBD.ours3",7.84,49.92,26.58,12.46,3.06,
349,"MTD.titeet",0.1,18.8,45.4,27.9,7.8,0.3
349,"OBD.titeet",16.4,43.9,24.2,12.1,3.2,
349,"MTD.tite12",0,2,18,35.6,44.4,0.02
349,"OBD.tite12",12,40.1,24.8,16.7,6.4,
349,"MTD.bfet",,,,,,0.4
349,"OBD.bfet",10.9,51.4,26.7,9.1,1.5,
320,"MTD.ours0",1.02,6.5,24.18,32.6,35.64,0.06
320,"OBD.ours0",5.08,47.62,25.94,15.44,5.46,
320,"MTD.bf",0.8,6.92,23.32,33.68,35.28,0
320,"OBD.bf",4.2,44.88,26.12,17.14,7.54,
320,"MTD.ours1",1.4,6.22,23.7,32.48,36.2,0
320,"OBD.ours1",6,45.56,25.92,16.12,6.18,
320,"MTD.ours2",1.22,5.58,23.6,33.14,36.46,0
320,"OBD.ours2",5.68,45.12,25.74,16.7,6.46,
320,"MTD.ours3",0.86,6.28,23.96,32.74,36.16,0
320,"OBD.ours3",5.16,43.92,26.02,16.44,8.24,
320,"MTD.titeet",0.4,23.6,35.8,25.9,14.3,0.6
320,"OBD.titeet",12.3,44,24.3,13.2,5.5,
320,"MTD.tite12",0.1,2,10.1,26.6,61.2,0.02
320,"OBD.tite12",8.3,34.8,24,20.1,12.8,
320,"MTD.bfet",,,,,,1.2
320,"OBD.bfet",9.2,48.9,25,12.1,3.7,
294,"MTD.ours0",0,0.34,2.74,26.54,70.38,0
294,"OBD.ours0",1.96,4.96,10.38,61.6,20.56,
294,"MTD.bf",0,0.34,2.5,26.62,70.54,0
294,"OBD.bf",2.1,4.74,9.14,60.08,23.74,
294,"MTD.ours1",0.02,0.2,2.6,25.38,71.8,0
294,"OBD.ours1",2.06,5.76,10.06,57.54,24.22,
294,"MTD.ours2",0,0.32,2.6,26.34,70.74,0
294,"OBD.ours2",1.74,6.2,10.22,56.82,24.62,
294,"MTD.ours3",0,0.28,2.18,25.82,71.72,0
294,"OBD.ours3",1.92,5.72,9.72,55.3,26.92,
294,"MTD.titeet",0,0.6,4.5,42.7,52.2,0.2
294,"OBD.titeet",9.7,13.7,14.6,43.9,17.9,
294,"MTD.tite12",0,0.1,1.7,12.3,85.9,0.02
294,"OBD.tite12",6.5,9.9,11.1,50,22.5,
294,"MTD.bfet",,,,,,0.3
294,"OBD.bfet",3.9,6.5,11.8,55.1,22.4,
293,"MTD.ours0",0.18,2.48,23.6,55.42,18.32,0
293,"OBD.ours0",1.84,5.7,65.14,22.26,4.06,
293,"MTD.bf",0.14,2.22,23.22,56.62,17.8,0
293,"OBD.bf",2.32,4.7,64.04,23.26,4.84,
293,"MTD.ours1",0.1,2.34,23.84,55.36,18.34,0.02
293,"OBD.ours1",2.84,6.38,62.86,22.38,4.56,
293,"MTD.ours2",0.12,2.22,24.12,55.96,17.56,0.02
293,"OBD.ours2",2.76,5.9,63.52,22.4,4.46,
293,"MTD.ours3",0.12,2.28,21.96,57.38,18.26,0
293,"OBD.ours3",2.3,6.46,60.12,24.26,5.86,
293,"MTD.titeet",0.1,2.4,37.3,48.1,12.1,1
293,"OBD.titeet",8.8,12.1,51.1,21.3,5.7,
293,"MTD.tite12",0,0.6,9.3,32.2,57.8,0.12
293,"OBD.tite12",5.9,9.2,49,25.9,9.9,
293,"MTD.bfet",,,,,,1.1
293,"OBD.bfet",4.7,6.8,58.3,23.6,5.4,
350,"MTD.ours0",1.32,6.58,25.56,32.38,34.14,0.02
350,"OBD.ours0",5.38,46.62,26.56,15.24,5.8,
350,"MTD.bf",0.8,6.88,23.78,33.8,34.74,0
350,"OBD.bf",4.34,44.92,26.24,16.84,7.56,
350,"MTD.ours1",1.48,6.68,24.32,31.72,35.78,0.02
350,"OBD.ours1",6.44,46.18,25.6,15.24,6.2,
350,"MTD.ours2",0.94,6.66,23.94,31.64,36.8,0.02
350,"OBD.ours2",5.64,46.18,24.9,16.28,6.72,
350,"MTD.ours3",0.9,6.46,23.12,33.42,36.1,0
350,"OBD.ours3",5.46,43.9,26.36,16.42,7.58,
350,"MTD.titeet",0.4,23.3,34.3,27.8,14.2,0.6
350,"OBD.titeet",12.3,43.9,23.3,13.9,5.9,
350,"MTD.tite12",0.1,2,10.3,27.7,59.8,0.08
350,"OBD.tite12",7.9,35.8,24.1,20.2,11.9,
350,"MTD.bfet",,,,,,1.6
350,"OBD.bfet",9.8,48.8,25,11.7,3.2,
319,"MTD.ours0",0.14,6.56,42.26,37.92,13.12,0
319,"OBD.ours0",6.86,53.26,27.78,10.34,1.68,
319,"MTD.bf",0.14,6.08,42.18,37.58,14.02,0
319,"OBD.bf",5.92,52.02,27.8,11.62,2.62,
319,"MTD.ours1",0.1,5.58,41.64,38.2,14.48,0
319,"OBD.ours1",8.04,53,26.4,10.36,2.12,
319,"MTD.ours2",0.1,5.4,41.42,38.46,14.62,0
319,"OBD.ours2",7.08,53.48,26.28,11.14,1.9,
319,"MTD.ours3",0.12,5.84,41.42,37.06,15.56,0
319,"OBD.ours3",7.82,49.8,26.76,11.86,3.62,
319,"MTD.titeet",0.1,17.1,45.7,28.7,8.3,0.3
319,"OBD.titeet",17,43.2,23.4,12.7,3.4,
319,"MTD.tite12",0,2.3,18,35.4,44.3,0
319,"OBD.tite12",12.7,40,24.5,16.5,6.2,
319,"MTD.bfet",,,,,,0.3
319,"OBD.bfet",9.6,51.3,27.4,10,1.5,
303,"MTD.ours0",0.22,2.3,22.98,56.02,18.48,0
303,"OBD.ours0",2.08,6.08,64.7,22.7,3.56,
303,"MTD.bf",0.14,2.44,22,56.58,18.84,0
303,"OBD.bf",2.46,5.34,62.3,23.86,5.26,
303,"MTD.ours1",0.16,2.16,23.04,54.2,20.44,0
303,"OBD.ours1",2.06,6,63,23.46,4.48,
303,"MTD.ours2",0.14,2.22,23.36,54.6,19.68,0
303,"OBD.ours2",2.62,6.22,63.2,22.78,4.3,
303,"MTD.ours3",0.18,2.34,21.66,54.98,20.84,0
